scenario,attachment_size_kb,repeat,fact_to_remember,turn_index,session_id,enriched_transcript_chars,attachments_total_chars,messages_in_window,anchors_count,summary_chars,tokens_in,tokens_out,cost_usd,latency_ms,cache_hit_kind,last_resolved_tier,latency_budget_passed,cost_budget_passed,memory_drift_passed,memory_drift_score
pivot,0,1,scope includes push notifications,7,5f2cf811-3999-45ec-a3bf-63999b9e7c88,51,0,13,0,0,2120,220,0.00021,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes photo uploads,8,5f2cf811-3999-45ec-a3bf-63999b9e7c88,42,0,13,0,0,2105,220,0.00020895,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes location check in,9,5f2cf811-3999-45ec-a3bf-63999b9e7c88,42,0,13,0,0,2092,220,0.00020804,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes supervisor dashboard,10,5f2cf811-3999-45ec-a3bf-63999b9e7c88,51,0,13,0,0,2086,220,0.00020762,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes role permissions,11,5f2cf811-3999-45ec-a3bf-63999b9e7c88,51,0,13,0,0,2088,220,0.00020776,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes accounting export,12,5f2cf811-3999-45ec-a3bf-63999b9e7c88,49,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes tenant separation,13,5f2cf811-3999-45ec-a3bf-63999b9e7c88,53,0,13,0,0,2063,220,0.00020601,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes blocked job alerts,14,5f2cf811-3999-45ec-a3bf-63999b9e7c88,59,0,13,0,0,2065,220,0.00020615,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes audit trail,15,5f2cf811-3999-45ec-a3bf-63999b9e7c88,35,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes utilization reporting,16,5f2cf811-3999-45ec-a3bf-63999b9e7c88,40,0,13,0,0,2066,220,0.00020622,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes emergency override,17,5f2cf811-3999-45ec-a3bf-63999b9e7c88,44,0,13,0,0,2061,220,0.00020587,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes sign off templates,18,5f2cf811-3999-45ec-a3bf-63999b9e7c88,43,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,0,1,scope includes partner API,19,5f2cf811-3999-45ec-a3bf-63999b9e7c88,46,0,13,0,0,2055,220,0.00020545,0,none,stress_fake,True,True,False,0.0
pivot,0,1,stack includes Flutter,20,5f2cf811-3999-45ec-a3bf-63999b9e7c88,67,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,0,2,project name: Aurora Field,1,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,77,0,3,0,0,20,220,6.3e-05,0,none,stress_fake,True,True,False,0.0
pivot,0,2,stack includes FastAPI,2,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,67,0,5,0,0,373,220,8.771e-05,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes offline drafts,3,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,58,0,7,0,0,722,220,0.00011214,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes manager approval,4,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,47,0,9,0,0,1066,220,0.00013622,0,none,stress_fake,True,True,False,0.0
pivot,0,2,stack includes Flutter,5,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,91,0,11,0,0,1418,220,0.00016086,0,none,stress_fake,True,True,False,0.0
pivot,0,2,stack includes PostgreSQL,6,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,61,0,13,0,0,1774,220,0.00018578,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes push notifications,7,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,51,0,13,0,0,2120,220,0.00021,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes photo uploads,8,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,42,0,13,0,0,2105,220,0.00020895,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes location check in,9,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,42,0,13,0,0,2092,220,0.00020804,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes supervisor dashboard,10,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,51,0,13,0,0,2086,220,0.00020762,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes role permissions,11,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,51,0,13,0,0,2088,220,0.00020776,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes accounting export,12,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,49,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes tenant separation,13,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,53,0,13,0,0,2063,220,0.00020601,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes blocked job alerts,14,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,59,0,13,0,0,2065,220,0.00020615,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes audit trail,15,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,35,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes utilization reporting,16,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,40,0,13,0,0,2066,220,0.00020622,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes emergency override,17,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,44,0,13,0,0,2061,220,0.00020587,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes sign off templates,18,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,43,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,0,2,scope includes partner API,19,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,46,0,13,0,0,2055,220,0.00020545,0,none,stress_fake,True,True,False,0.0
pivot,0,2,stack includes Flutter,20,ff3108c6-31fa-4b19-95cd-7effe3c7d13a,67,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,0,3,project name: Aurora Field,1,1653655e-e2ae-4a99-9b37-2d4b4d12859f,77,0,3,0,0,20,220,6.3e-05,0,none,stress_fake,True,True,False,0.0
pivot,0,3,stack includes FastAPI,2,1653655e-e2ae-4a99-9b37-2d4b4d12859f,67,0,5,0,0,373,220,8.771e-05,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes offline drafts,3,1653655e-e2ae-4a99-9b37-2d4b4d12859f,58,0,7,0,0,722,220,0.00011214,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes manager approval,4,1653655e-e2ae-4a99-9b37-2d4b4d12859f,47,0,9,0,0,1066,220,0.00013622,0,none,stress_fake,True,True,False,0.0
pivot,0,3,stack includes Flutter,5,1653655e-e2ae-4a99-9b37-2d4b4d12859f,91,0,11,0,0,1418,220,0.00016086,0,none,stress_fake,True,True,False,0.0
pivot,0,3,stack includes PostgreSQL,6,1653655e-e2ae-4a99-9b37-2d4b4d12859f,61,0,13,0,0,1774,220,0.00018578,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes push notifications,7,1653655e-e2ae-4a99-9b37-2d4b4d12859f,51,0,13,0,0,2120,220,0.00021,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes photo uploads,8,1653655e-e2ae-4a99-9b37-2d4b4d12859f,42,0,13,0,0,2105,220,0.00020895,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes location check in,9,1653655e-e2ae-4a99-9b37-2d4b4d12859f,42,0,13,0,0,2092,220,0.00020804,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes supervisor dashboard,10,1653655e-e2ae-4a99-9b37-2d4b4d12859f,51,0,13,0,0,2086,220,0.00020762,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes role permissions,11,1653655e-e2ae-4a99-9b37-2d4b4d12859f,51,0,13,0,0,2088,220,0.00020776,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes accounting export,12,1653655e-e2ae-4a99-9b37-2d4b4d12859f,49,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes tenant separation,13,1653655e-e2ae-4a99-9b37-2d4b4d12859f,53,0,13,0,0,2063,220,0.00020601,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes blocked job alerts,14,1653655e-e2ae-4a99-9b37-2d4b4d12859f,59,0,13,0,0,2065,220,0.00020615,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes audit trail,15,1653655e-e2ae-4a99-9b37-2d4b4d12859f,35,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes utilization reporting,16,1653655e-e2ae-4a99-9b37-2d4b4d12859f,40,0,13,0,0,2066,220,0.00020622,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes emergency override,17,1653655e-e2ae-4a99-9b37-2d4b4d12859f,44,0,13,0,0,2061,220,0.00020587,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes sign off templates,18,1653655e-e2ae-4a99-9b37-2d4b4d12859f,43,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,0,3,scope includes partner API,19,1653655e-e2ae-4a99-9b37-2d4b4d12859f,46,0,13,0,0,2055,220,0.00020545,0,none,stress_fake,True,True,False,0.0
pivot,0,3,stack includes Flutter,20,1653655e-e2ae-4a99-9b37-2d4b4d12859f,67,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,5,1,project name: Aurora Field,1,54c1bf03-fa39-481b-a964-af13c4eece25,5099,4948,3,0,0,1275,220,0.00015085,12,none,stress_fake,True,True,False,0.0
pivot,5,1,stack includes FastAPI,2,54c1bf03-fa39-481b-a964-af13c4eece25,67,0,5,0,0,410,220,9.03e-05,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes offline drafts,3,54c1bf03-fa39-481b-a964-af13c4eece25,58,0,7,0,0,759,220,0.00011473,1,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes manager approval,4,54c1bf03-fa39-481b-a964-af13c4eece25,47,0,9,0,0,1103,220,0.00013881,0,none,stress_fake,True,True,False,0.0
pivot,5,1,stack includes Flutter,5,54c1bf03-fa39-481b-a964-af13c4eece25,91,0,11,0,0,1455,220,0.00016345,0,none,stress_fake,True,True,False,0.0
pivot,5,1,stack includes PostgreSQL,6,54c1bf03-fa39-481b-a964-af13c4eece25,61,0,13,0,0,1811,220,0.00018837,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes push notifications,7,54c1bf03-fa39-481b-a964-af13c4eece25,51,0,13,0,0,2156,220,0.00021252,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes photo uploads,8,54c1bf03-fa39-481b-a964-af13c4eece25,42,0,13,0,0,2105,220,0.00020895,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes location check in,9,54c1bf03-fa39-481b-a964-af13c4eece25,42,0,13,0,0,2092,220,0.00020804,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes supervisor dashboard,10,54c1bf03-fa39-481b-a964-af13c4eece25,51,0,13,0,0,2086,220,0.00020762,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes role permissions,11,54c1bf03-fa39-481b-a964-af13c4eece25,51,0,13,0,0,2088,220,0.00020776,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes accounting export,12,54c1bf03-fa39-481b-a964-af13c4eece25,49,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes tenant separation,13,54c1bf03-fa39-481b-a964-af13c4eece25,53,0,13,0,0,2063,220,0.00020601,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes blocked job alerts,14,54c1bf03-fa39-481b-a964-af13c4eece25,59,0,13,0,0,2065,220,0.00020615,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes audit trail,15,54c1bf03-fa39-481b-a964-af13c4eece25,35,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes utilization reporting,16,54c1bf03-fa39-481b-a964-af13c4eece25,40,0,13,0,0,2066,220,0.00020622,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes emergency override,17,54c1bf03-fa39-481b-a964-af13c4eece25,44,0,13,0,0,2061,220,0.00020587,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes sign off templates,18,54c1bf03-fa39-481b-a964-af13c4eece25,43,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,5,1,scope includes partner API,19,54c1bf03-fa39-481b-a964-af13c4eece25,46,0,13,0,0,2055,220,0.00020545,0,none,stress_fake,True,True,False,0.0
pivot,5,1,stack includes Flutter,20,54c1bf03-fa39-481b-a964-af13c4eece25,67,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,5,2,project name: Aurora Field,1,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,5099,4948,3,0,0,1275,220,0.00015085,13,none,stress_fake,True,True,False,0.0
pivot,5,2,stack includes FastAPI,2,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,67,0,5,0,0,410,220,9.03e-05,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes offline drafts,3,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,58,0,7,0,0,759,220,0.00011473,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes manager approval,4,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,47,0,9,0,0,1103,220,0.00013881,0,none,stress_fake,True,True,False,0.0
pivot,5,2,stack includes Flutter,5,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,91,0,11,0,0,1455,220,0.00016345,0,none,stress_fake,True,True,False,0.0
pivot,5,2,stack includes PostgreSQL,6,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,61,0,13,0,0,1811,220,0.00018837,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes push notifications,7,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,51,0,13,0,0,2156,220,0.00021252,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes photo uploads,8,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,42,0,13,0,0,2105,220,0.00020895,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes location check in,9,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,42,0,13,0,0,2092,220,0.00020804,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes supervisor dashboard,10,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,51,0,13,0,0,2086,220,0.00020762,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes role permissions,11,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,51,0,13,0,0,2088,220,0.00020776,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes accounting export,12,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,49,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes tenant separation,13,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,53,0,13,0,0,2063,220,0.00020601,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes blocked job alerts,14,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,59,0,13,0,0,2065,220,0.00020615,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes audit trail,15,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,35,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes utilization reporting,16,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,40,0,13,0,0,2066,220,0.00020622,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes emergency override,17,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,44,0,13,0,0,2061,220,0.00020587,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes sign off templates,18,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,43,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,5,2,scope includes partner API,19,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,46,0,13,0,0,2055,220,0.00020545,0,none,stress_fake,True,True,False,0.0
pivot,5,2,stack includes Flutter,20,a40a39cc-cd88-40e1-9e00-3df6189c1cd2,67,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,5,3,project name: Aurora Field,1,4a32e224-cdc9-441b-a940-cebd389189c1,5099,4948,3,0,0,1275,220,0.00015085,12,none,stress_fake,True,True,False,0.0
pivot,5,3,stack includes FastAPI,2,4a32e224-cdc9-441b-a940-cebd389189c1,67,0,5,0,0,410,220,9.03e-05,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes offline drafts,3,4a32e224-cdc9-441b-a940-cebd389189c1,58,0,7,0,0,759,220,0.00011473,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes manager approval,4,4a32e224-cdc9-441b-a940-cebd389189c1,47,0,9,0,0,1103,220,0.00013881,0,none,stress_fake,True,True,False,0.0
pivot,5,3,stack includes Flutter,5,4a32e224-cdc9-441b-a940-cebd389189c1,91,0,11,0,0,1455,220,0.00016345,0,none,stress_fake,True,True,False,0.0
pivot,5,3,stack includes PostgreSQL,6,4a32e224-cdc9-441b-a940-cebd389189c1,61,0,13,0,0,1811,220,0.00018837,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes push notifications,7,4a32e224-cdc9-441b-a940-cebd389189c1,51,0,13,0,0,2156,220,0.00021252,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes photo uploads,8,4a32e224-cdc9-441b-a940-cebd389189c1,42,0,13,0,0,2105,220,0.00020895,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes location check in,9,4a32e224-cdc9-441b-a940-cebd389189c1,42,0,13,0,0,2092,220,0.00020804,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes supervisor dashboard,10,4a32e224-cdc9-441b-a940-cebd389189c1,51,0,13,0,0,2086,220,0.00020762,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes role permissions,11,4a32e224-cdc9-441b-a940-cebd389189c1,51,0,13,0,0,2088,220,0.00020776,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes accounting export,12,4a32e224-cdc9-441b-a940-cebd389189c1,49,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes tenant separation,13,4a32e224-cdc9-441b-a940-cebd389189c1,53,0,13,0,0,2063,220,0.00020601,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes blocked job alerts,14,4a32e224-cdc9-441b-a940-cebd389189c1,59,0,13,0,0,2065,220,0.00020615,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes audit trail,15,4a32e224-cdc9-441b-a940-cebd389189c1,35,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes utilization reporting,16,4a32e224-cdc9-441b-a940-cebd389189c1,40,0,13,0,0,2066,220,0.00020622,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes emergency override,17,4a32e224-cdc9-441b-a940-cebd389189c1,44,0,13,0,0,2061,220,0.00020587,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes sign off templates,18,4a32e224-cdc9-441b-a940-cebd389189c1,43,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,5,3,scope includes partner API,19,4a32e224-cdc9-441b-a940-cebd389189c1,46,0,13,0,0,2055,220,0.00020545,0,none,stress_fake,True,True,False,0.0
pivot,5,3,stack includes Flutter,20,4a32e224-cdc9-441b-a940-cebd389189c1,67,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,20,1,project name: Aurora Field,1,6b7a086f-58fb-41b7-b7d8-a8472c261471,8181,19290,3,0,0,2046,220,0.00020482,48,none,stress_fake,True,True,False,0.0
pivot,20,1,stack includes FastAPI,2,6b7a086f-58fb-41b7-b7d8-a8472c261471,67,0,5,0,0,410,220,9.03e-05,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes offline drafts,3,6b7a086f-58fb-41b7-b7d8-a8472c261471,58,0,7,0,0,759,220,0.00011473,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes manager approval,4,6b7a086f-58fb-41b7-b7d8-a8472c261471,47,0,9,0,0,1103,220,0.00013881,0,none,stress_fake,True,True,False,0.0
pivot,20,1,stack includes Flutter,5,6b7a086f-58fb-41b7-b7d8-a8472c261471,91,0,11,0,0,1455,220,0.00016345,0,none,stress_fake,True,True,False,0.0
pivot,20,1,stack includes PostgreSQL,6,6b7a086f-58fb-41b7-b7d8-a8472c261471,61,0,13,0,0,1811,220,0.00018837,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes push notifications,7,6b7a086f-58fb-41b7-b7d8-a8472c261471,51,0,13,0,0,2156,220,0.00021252,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes photo uploads,8,6b7a086f-58fb-41b7-b7d8-a8472c261471,42,0,13,0,0,2105,220,0.00020895,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes location check in,9,6b7a086f-58fb-41b7-b7d8-a8472c261471,42,0,13,0,0,2092,220,0.00020804,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes supervisor dashboard,10,6b7a086f-58fb-41b7-b7d8-a8472c261471,51,0,13,0,0,2086,220,0.00020762,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes role permissions,11,6b7a086f-58fb-41b7-b7d8-a8472c261471,51,0,13,0,0,2088,220,0.00020776,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes accounting export,12,6b7a086f-58fb-41b7-b7d8-a8472c261471,49,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes tenant separation,13,6b7a086f-58fb-41b7-b7d8-a8472c261471,53,0,13,0,0,2063,220,0.00020601,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes blocked job alerts,14,6b7a086f-58fb-41b7-b7d8-a8472c261471,59,0,13,0,0,2065,220,0.00020615,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes audit trail,15,6b7a086f-58fb-41b7-b7d8-a8472c261471,35,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes utilization reporting,16,6b7a086f-58fb-41b7-b7d8-a8472c261471,40,0,13,0,0,2066,220,0.00020622,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes emergency override,17,6b7a086f-58fb-41b7-b7d8-a8472c261471,44,0,13,0,0,2061,220,0.00020587,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes sign off templates,18,6b7a086f-58fb-41b7-b7d8-a8472c261471,43,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,20,1,scope includes partner API,19,6b7a086f-58fb-41b7-b7d8-a8472c261471,46,0,13,0,0,2055,220,0.00020545,0,none,stress_fake,True,True,False,0.0
pivot,20,1,stack includes Flutter,20,6b7a086f-58fb-41b7-b7d8-a8472c261471,67,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,20,2,project name: Aurora Field,1,93f80049-2fb3-4c27-b489-b04c080a4607,8181,19290,3,0,0,2046,220,0.00020482,33,none,stress_fake,True,True,False,0.0
pivot,20,2,stack includes FastAPI,2,93f80049-2fb3-4c27-b489-b04c080a4607,67,0,5,0,0,410,220,9.03e-05,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes offline drafts,3,93f80049-2fb3-4c27-b489-b04c080a4607,58,0,7,0,0,759,220,0.00011473,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes manager approval,4,93f80049-2fb3-4c27-b489-b04c080a4607,47,0,9,0,0,1103,220,0.00013881,0,none,stress_fake,True,True,False,0.0
pivot,20,2,stack includes Flutter,5,93f80049-2fb3-4c27-b489-b04c080a4607,91,0,11,0,0,1455,220,0.00016345,0,none,stress_fake,True,True,False,0.0
pivot,20,2,stack includes PostgreSQL,6,93f80049-2fb3-4c27-b489-b04c080a4607,61,0,13,0,0,1811,220,0.00018837,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes push notifications,7,93f80049-2fb3-4c27-b489-b04c080a4607,51,0,13,0,0,2156,220,0.00021252,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes photo uploads,8,93f80049-2fb3-4c27-b489-b04c080a4607,42,0,13,0,0,2105,220,0.00020895,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes location check in,9,93f80049-2fb3-4c27-b489-b04c080a4607,42,0,13,0,0,2092,220,0.00020804,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes supervisor dashboard,10,93f80049-2fb3-4c27-b489-b04c080a4607,51,0,13,0,0,2086,220,0.00020762,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes role permissions,11,93f80049-2fb3-4c27-b489-b04c080a4607,51,0,13,0,0,2088,220,0.00020776,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes accounting export,12,93f80049-2fb3-4c27-b489-b04c080a4607,49,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes tenant separation,13,93f80049-2fb3-4c27-b489-b04c080a4607,53,0,13,0,0,2063,220,0.00020601,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes blocked job alerts,14,93f80049-2fb3-4c27-b489-b04c080a4607,59,0,13,0,0,2065,220,0.00020615,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes audit trail,15,93f80049-2fb3-4c27-b489-b04c080a4607,35,0,13,0,0,2068,220,0.00020636,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes utilization reporting,16,93f80049-2fb3-4c27-b489-b04c080a4607,40,0,13,0,0,2066,220,0.00020622,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes emergency override,17,93f80049-2fb3-4c27-b489-b04c080a4607,44,0,13,0,0,2061,220,0.00020587,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes sign off templates,18,93f80049-2fb3-4c27-b489-b04c080a4607,43,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,20,2,scope includes partner API,19,93f80049-2fb3-4c27-b489-b04c080a4607,46,0,13,0,0,2055,220,0.00020545,0,none,stress_fake,True,True,False,0.0
pivot,20,2,stack includes Flutter,20,93f80049-2fb3-4c27-b489-b04c080a4607,67,0,13,0,0,2057,220,0.00020559,0,none,stress_fake,True,True,False,0.0
pivot,20,3,project name: Aurora Field,1,71a2ce81-e0d0-4a97-abad-990ae307a989,8181,19290,3,0,0,2046,220,0.00020482,27,none,stress_fake,True,True,False,0.0
pivot,20,3,stack includes FastAPI,2,71a2ce81-e0d0-4a97-abad-990ae307a989,67,0,5,0,0,410,220,9.03e-05,0,none,stress_fake,True,True,False,0.0
pivot,20,3,scope includes offline drafts,3,71a2ce81-e0d0-4a97-abad-990ae307a989,58,0,7,0,0,759,220,0.00011473,0,none,stress_fake,True,True,False,0.0
